Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch3_s2_zygmunt3_e061ff94		And he kisses me firmly on the lips. The kiss quickly turns passionate and we get lost in each other's taste.	game/story scripts/ch3.rpy	169	"[what]"
ch3_s2_zygmunt3_a67e4ef8		We are interrupted by the sounds of clapping and cat-calling. I push Zygmunt away and he pouts.	game/story scripts/ch3.rpy	170	"[what]"
ch3_s2_zygmunt3_a77f1137	b	Woohoo! Don't mind us. Keep going!	game/story scripts/ch3.rpy	183	b "[what]"
ch3_s2_zygmunt3_9cad7da2	a	I knew this was bound to happen. Congratulations.	game/story scripts/ch3.rpy	184	a "[what]"
ch3_s2_zygmunt3_68c7c840	d	It's too early to-	game/story scripts/ch3.rpy	185	d "[what]"
ch3_s2_zygmunt3_314822a2	z	Well, thank you.	game/story scripts/ch3.rpy	186	z "[what]"
ch3_s2_zygmunt3_9739640b		Zygmunt takes one step ahead of me then turns around and offers his hand to me, bowing slightly.	game/story scripts/ch3.rpy	187	"[what]"
ch3_s2_zygmunt3_dc9f67b4	z	Would {i}m'lady{/i} allow me to court her?	game/story scripts/ch3.rpy	190	z "[what]"
ch3_s2_zygmunt3_d0cb4cdd	z	Would you allow me to court you?	game/story scripts/ch3.rpy	192	z "[what]"
ch3_s2_zygmunt3_1e96e0c9		This is embarrassing but makes me giddy with joy too even though his tone is mocking and I know he is not serious. All this means is that we want to try being exclusive. I take his hand in my own.	game/story scripts/ch3.rpy	193	"[what]"
ch3_s2_zygmunt3_5eed07bb	d	Yes, I would.	game/story scripts/ch3.rpy	194	d "[what]"
ch3_s2_zygmunt3_c701d93e		We continue talking about lighter topics while we follow the handle's pull towards the unknown.	game/story scripts/ch3.rpy	195	"[what]"
ch3_s2_bogdan_6560946d		I walk over to Bogdan. He looks as if he's deep in thought. Very unlike him.	game/story scripts/ch3.rpy	202	"[what]"
ch3_s2_bogdan_6f44431a	d	Hey, Bogdan! I was wondering...	game/story scripts/ch3.rpy	204	d "[what]"
ch3_s2_bogdan_3bc60f9d	b	Hmm?	game/story scripts/ch3.rpy	205	b "[what]"
ch3_s2_bogdan_c074e1ab		I try to quickly come up with a topic.	game/story scripts/ch3.rpy	206	"[what]"
ch3_s2_bogdan_08512d0c	d	...How many stable partners have you had?	game/story scripts/ch3.rpy	207	d "[what]"
ch3_s2_bogdan_2d2d4900		Oh no, why did I ask that? He looks at me surprised.	game/story scripts/ch3.rpy	209	"[what]"
ch3_s2_bogdan_423cecad	d	That got your attention, didn't it?	game/story scripts/ch3.rpy	210	d "[what]"
ch3_s2_bogdan_a68d8082		Let's cover this up. It's not like I'd really like to know or anything.	game/story scripts/ch3.rpy	211	"[what]"
ch3_s2_bogdan_ce960de1	b	Honestly... I've never had one. A partner that is.	game/story scripts/ch3.rpy	213	b "[what]"
ch3_s2_bogdan_4e452bbd	d	Oh...	game/story scripts/ch3.rpy	215	d "[what]"
ch3_s2_bogdan_cb93277d		Well, that's unexpected. As handsome as he is, I thought for sure there would have been someone.	game/story scripts/ch3.rpy	216	"[what]"
ch3_s2_bogdan_524539ff	b	What? Are you asking me to court you?	game/story scripts/ch3.rpy	218	b "[what]"
ch3_s2_bogdan_d609bdd5		Court me? As in being committed to each other?	game/story scripts/ch3.rpy	219	"[what]"
ch3_s2_bogdan_c04c16b8		How do I feel about Bogdan?	game/story scripts/ch3.rpy	220	"[what]"
ch3_s2_bogdan_3c970695	d	Good joke, friend!	game/story scripts/ch3.rpy	226	d "[what]"
ch3_s2_bogdan_8661bff3	b	Ha, I thought that'd get you at least a little bit flustered!	game/story scripts/ch3.rpy	227	b "[what]"
ch3_s2_bogdan_04b85d20	d	In your dreams, Bogdi!	game/story scripts/ch3.rpy	228	d "[what]"
ch3_s2_bogdan_75c6ec4f		We continue talking about lighter topics as we follow the handle's pull towards the unknown.	game/story scripts/ch3.rpy	229	"[what]"
ch3_s2_bogdan_53e248a5	d	Ha, good joke!	game/story scripts/ch3.rpy	238	d "[what]"
ch3_s2_bogdan_0a47b7f2	b	I wasn't joking...	game/story scripts/ch3.rpy	240	b "[what]"
ch3_s2_bogdan_306d9111	d	Well, I don't care. It's funny to me.	game/story scripts/ch3.rpy	241	d "[what]"
ch3_s2_bogdan_90401337		Bogdan looks sad, but I really don't care. I separate from Bogdan and continue walking alone.	game/story scripts/ch3.rpy	242	"[what]"
ch3_s2_bogdan2_ea487669	d	What if I am asking you to court me...?	game/story scripts/ch3.rpy	247	d "[what]"
ch3_s2_bogdan2_eadf9810	b	What?!	game/story scripts/ch3.rpy	249	b "[what]"
ch3_s2_bogdan2_7e8b4975		He gapes at me, his eyes filled with surprise.	game/story scripts/ch3.rpy	250	"[what]"
ch3_s2_bogdan2_1c2be6a7	d	You didn't expect that, did you? It's stupid, I know. We've only known each other for a few days...	game/story scripts/ch3.rpy	251	d "[what]"
ch3_s2_bogdan2_0a86e5fb	b	It's not stupid! I just...!	game/story scripts/ch3.rpy	253	b "[what]"
ch3_s2_bogdan2_03ae685e	b	I never expected someone like you would want to be with someone like me...	game/story scripts/ch3.rpy	255	b "[what]"
ch3_s2_bogdan2_c8134eba	d	What do you mean, "someone like me"?	game/story scripts/ch3.rpy	257	d "[what]"
ch3_s2_bogdan2_9438d90b	b	You're smart, confident, and outgoing, and so pretty... and I'm...	game/story scripts/ch3.rpy	258	b "[what]"
ch3_s2_bogdan2_5b15c7c6	d	Strong, protective, and kind. And let's not forget handsome, too.	game/story scripts/ch3.rpy	260	d "[what]"
ch3_s2_bogdan2_f64b4c38	b	...Is that really how you see me?	game/story scripts/ch3.rpy	261	b "[what]"
ch3_s2_bogdan2_c6573eac	d	...Yes.	game/story scripts/ch3.rpy	263	d "[what]"
ch3_s2_bogdan2_69d45f4d		Bogdan takes a step closer to me and puts his face on level with mine.	game/story scripts/ch3.rpy	264	"[what]"
ch3_s2_bogdan2_acce553b	b	Is it fine if I kiss you, then?	game/story scripts/ch3.rpy	265	b "[what]"
ch3_s2_bogdan2_c6573eac_1	d	...Yes.	game/story scripts/ch3.rpy	266	d "[what]"
ch3_s2_bogdan2_58eda632		He gently takes my face in his calloused hands and kisses me on the lips. We kiss each other for a while, before we deepen the kiss. He tastes surprisingly fresh, like mint.	game/story scripts/ch3.rpy	267	"[what]"
ch3_s2_bogdan2_e0b68d5e		We are interrupted by the sound of clapping from the direction we were walking in.	game/story scripts/ch3.rpy	280	"[what]"
ch3_s2_bogdan2_9cad7da2	a	I knew this was bound to happen. Congratulations.	game/story scripts/ch3.rpy	281	a "[what]"
ch3_s2_bogdan2_550d229f	z	You go man! You couldn't have picked better!	game/story scripts/ch3.rpy	282	z "[what]"
ch3_s2_bogdan2_f41b0cfb	b	...Thank you.	game/story scripts/ch3.rpy	285	b "[what]"
ch3_s2_bogdan2_8545d157		Bogdan takes my hand in his and smiles softly. I smile back at him and we walk hand in hand, joining the others.	game/story scripts/ch3.rpy	286	"[what]"
ch3_s2_andia_6dd33344		I walk over to Andia. She looks as if she's deep in thought.	game/story scripts/ch3.rpy	292	"[what]"
ch3_s2_andia_c6769aaf	d	Hey, Andia! I was wondering...	game/story scripts/ch3.rpy	294	d "[what]"
ch3_s2_andia_1a4d0360	a	Hmm?	game/story scripts/ch3.rpy	295	a "[what]"
ch3_s2_andia_c074e1ab		I try to quickly come up with a topic.	game/story scripts/ch3.rpy	296	"[what]"
ch3_s2_andia_08512d0c	d	...How many stable partners have you had?	game/story scripts/ch3.rpy	297	d "[what]"
ch3_s2_andia_939be231		Oh no, why did I ask that? She looks at me surprised.	game/story scripts/ch3.rpy	299	"[what]"
ch3_s2_andia_423cecad	d	That got your attention, didn't it?	game/story scripts/ch3.rpy	300	d "[what]"
ch3_s2_andia_a68d8082		Let's cover this up. It's not like I'd really like to know or anything.	game/story scripts/ch3.rpy	301	"[what]"
ch3_s2_andia_276e6843	a	It's cruel to ask me something like that when I've told you how serious I am about relationships...	game/story scripts/ch3.rpy	303	a "[what]"
ch3_s2_andia_370d812c	a	I've never been in one. I guess I've never found the right girl...	game/story scripts/ch3.rpy	304	a "[what]"
ch3_s2_andia_4e452bbd	d	Oh...	game/story scripts/ch3.rpy	306	d "[what]"
ch3_s2_andia_2e6f7b05		How do I feel about Andia?	game/story scripts/ch3.rpy	307	"[what]"
ch3_s2_andia_0d1dda31	d	Andia, I consider you a dear friend. I'll cheer you on when you finally find your special someone!	game/story scripts/ch3.rpy	313	d "[what]"
ch3_s2_andia_f8d0130d	a	Thank you, Dobrava. I also see you as a precious friend. And I hope I meet that person someday soon.	game/story scripts/ch3.rpy	315	a "[what]"
ch3_s2_andia_75c6ec4f		We continue talking about lighter topics as we follow the handle's pull towards the unknown.	game/story scripts/ch3.rpy	316	"[what]"
ch3_s2_andia2_281a66b5	d	Andia, I was serious when I asked you this question. I... I know we've only known each other for a couple of days, but...	game/story scripts/ch3.rpy	326	d "[what]"
ch3_s2_andia2_ec1e82f1	d	I really, really like you!	game/story scripts/ch3.rpy	328	d "[what]"
ch3_s2_andia2_fa250801	a	Oh!	game/story scripts/ch3.rpy	330	a "[what]"
ch3_s2_andia2_1c691576	d	And not just as a friend, but as something more!	game/story scripts/ch3.rpy	331	d "[what]"
ch3_s2_andia2_0387a0be		Andia looks at me wide eyed and my heart drops. What if she doesn't like girls? What if she doesn't like me?	game/story scripts/ch3.rpy	333	"[what]"
ch3_s2_andia2_0b5da3f3		Andia looks at me wide eyed and my heart drops. What if she doesn't like me?	game/story scripts/ch3.rpy	335	"[what]"
ch3_s2_andia2_b7b9554d	a	Dobrava, I... I feel the same way about you.	game/story scripts/ch3.rpy	337	a "[what]"
ch3_s2_andia2_be8fa77d		Wait... really?!	game/story scripts/ch3.rpy	338	"[what]"
ch3_s2_andia2_a6c39ad7	d	Oh, gods, I'm so glad!	game/story scripts/ch3.rpy	340	d "[what]"
ch3_s2_andia2_4d12bf8b		I jump closer to Andia and hug her tightly. I lean in to kiss her and she kisses me back sweetly.	game/story scripts/ch3.rpy	341	"[what]"
ch3_s2_andia2_c53a834d		We are interrupted by the sounds of clapping and cat-calling from the direction we were walking in.	game/story scripts/ch3.rpy	354	"[what]"
ch3_s2_andia2_a77f1137	b	Woohoo! Don't mind us. Keep going!	game/story scripts/ch3.rpy	355	b "[what]"
ch3_s2_andia2_5a9a38db	z	Go Andia, go! You couldn't have picked better!	game/story scripts/ch3.rpy	356	z "[what]"
ch3_s2_andia2_d0a23a64		I take Andia's hand in mine and we smile softly at each other. We walk hand in hand, joining the others.	game/story scripts/ch3.rpy	357	"[what]"
ch3_s3_09760f9e		Eventually, we reach another Elven ruin. We explore the various chambers fighting skeletons. I buff the party and everything goes smoothly.	game/story scripts/ch3.rpy	389	"[what]"
ch3_s3_12e5270f		In the ruin's final room is a skeleton with a giant sword guarding a chest.	game/story scripts/ch3.rpy	390	"[what]"
ch3_s3_92819360	d	The handle is pulling towards the chest.	game/story scripts/ch3.rpy	391	d "[what]"
ch3_s3_da1f4e2f	b	Then let's fight this thing!	game/story scripts/ch3.rpy	393	b "[what]"
ch3_s3_2e587e0e		We engage the skeleton in combat. I buff the party but the skeleton is a strong opponent, its bones sturdy and well-connected.	game/story scripts/ch3.rpy	394	"[what]"
ch3_s3_de79b9d0		At one point, the skeleton injures Bogdan and I play the song of healing. Bogdan's wound closes.	game/story scripts/ch3.rpy	396	"[what]"
ch3_s3_8caab823	b	Thank you, Dobrava! Now let's finish this!	game/story scripts/ch3.rpy	397	b "[what]"
ch3_s3_af117691		With a final swing of his sword, Bogdan destroys the skeleton. Its bones shatter on the ground. Bogdan approaches the chest-	game/story scripts/ch3.rpy	398	"[what]"
ch3_s3_f683642c	z	Wait, let me check for traps!	game/story scripts/ch3.rpy	400	z "[what]"
ch3_s3_3f313735		Bogdan stops with his hand still in the air. Zygmunt approaches the chest and pokes at it with his thieves' tools.	game/story scripts/ch3.rpy	402	"[what]"
ch3_s3_55b89377	z	A-ha! There was a trap! And... now it's disarmed!	game/story scripts/ch3.rpy	404	z "[what]"
ch3_s3_4183cb88		Disarming traps is just like Andia's magic: completely over my head. But I trust Zygmunt if he says it's safe.	game/story scripts/ch3.rpy	405	"[what]"
ch3_s3_944486c3	d	Open it.	game/story scripts/ch3.rpy	406	d "[what]"
ch3_s3_d68c9174		Zygmunt opens the chest with a look of anticipation, but his expression quickly changes to one of disappointment.	game/story scripts/ch3.rpy	407	"[what]"
ch3_s3_423946dc	z	What is this trash?!	game/story scripts/ch3.rpy	411	z "[what]"
ch3_s3_deda83fb		I look over his shoulder. What looks like another part of the scepter's handle lies inside, but the indent where a jewel would sit is empty. It's adorned with Elven markings.	game/story scripts/ch3.rpy	412	"[what]"
ch3_s3_84b58dc1		I feel a sense of accomplishment for finding this, but the feeling is not my own. The handle, somehow, looks incredibly pleased with itself	game/story scripts/ch3.rpy	413	"[what]"
ch3_s3_cb5c36c5	d	This is it. This is what the handle wanted me to find.	game/story scripts/ch3.rpy	414	d "[what]"
ch3_s3_92a01744	z	But this is just a piece of trash!	game/story scripts/ch3.rpy	416	z "[what]"
ch3_s3_bc1ee782	a	Don't be rash and jump to conclusions. It has the same markings as the other part. If we put them together, we only need to find the jewel and the scepter will be complete.	game/story scripts/ch3.rpy	418	a "[what]"
ch3_s3_a39fc54c	b	And then what?	game/story scripts/ch3.rpy	421	b "[what]"
ch3_s3_03778751	a	That's a good question. I hope the Elven language on this piece will bring us closer to determining the scepter's purpose. 	game/story scripts/ch3.rpy	423	a "[what]"
ch3_s3_fa40e496	d	Fingers crossed.	game/story scripts/ch3.rpy	425	d "[what]"
ch3_s3_5691ac19	z	There's a pouch with a handful of ancient Elven coins too. That should pay for a week's room and board. At least if the scepter turns out to be a dud this excursion wasn't {i}entirely{/i} pointless.	game/story scripts/ch3.rpy	426	z "[what]"
ch3_s3_941118bc	d	Don't say that. It's never pointless to adventure together.	game/story scripts/ch3.rpy	428	d "[what]"
ch3_s3_cedd8187	b	I agree with Dobrava. Adventuring is all that matters.	game/story scripts/ch3.rpy	430	b "[what]"
ch3_s3_c8eb4a59	a	And gaining knowledge.	game/story scripts/ch3.rpy	432	a "[what]"
ch3_s3_b541d8c2	z	You folks are hopeless. Am I the only one who worries about getting enough money to eat and sleep?	game/story scripts/ch3.rpy	434	z "[what]"
ch3_s3_b3409a1e		We laugh at that. Taking the new part of the scepter in hand, we try to fit it together with the one we already had. It fits without a problem.	game/story scripts/ch3.rpy	435	"[what]"
ch3_s3_9867a306		Andia packs it in her pouch and we start our trip back to the tavern.	game/story scripts/ch3.rpy	436	"[what]"
ch3_s4_2fa8403a	d	I can't help but wonder why the scepter wants us to gather all of its parts.	game/story scripts/ch3.rpy	467	d "[what]"
ch3_s4_3f58830e	a	I guess every item wants to be complete. There is beauty in completeness.	game/story scripts/ch3.rpy	468	a "[what]"
ch3_s4_2785305f	z	Academic bullshit. I agree with Dobrava - it feels fishy.	game/story scripts/ch3.rpy	469	z "[what]"
ch3_s4_6b19b2cb	b	Are we having fish for dinner today? I like fish!	game/story scripts/ch3.rpy	471	b "[what]"
ch3_s4_1d6e8762		Zygmunt facepalms. Andia and I snicker.	game/story scripts/ch3.rpy	472	"[what]"
ch3_s4_672ef459	d	If it's available at the tavern, why not?	game/story scripts/ch3.rpy	474	d "[what]"
ch3_s4_5ce79dc9		We continue our conversation while continuing towards the tavern. We are all in high spirits, albeit tired.	game/story scripts/ch3.rpy	475	"[what]"
ch3_s4_cb8e2bbf		I can't help but feel like something bad is going to happen, but I don't know what. How do I stop something like that?	game/story scripts/ch3.rpy	476	"[what]"
ch3_s4_fa4697c0	"Leshy"	You can't stop fate.	game/story scripts/ch3.rpy	479	"Leshy" "[what]"
ch3_s4_d4fbc3b8		We all stop walking. Suddenly in the forest to the left there is a figure where none was before.	game/story scripts/ch3.rpy	484	"[what]"
ch3_s4_8c372a7e	a	Leshy! Guardian of the Forest!	game/story scripts/ch3.rpy	485	a "[what]"
ch3_s4_76ae9d3f		We all bow in reverence of the figure of wisdom and the protector of everything living in the forests of Ostoya.	game/story scripts/ch3.rpy	490	"[what]"
ch3_s4_e9c3c0f6	z	To what do we owe the pleasure, Ancient One?	game/story scripts/ch3.rpy	491	z "[what]"
ch3_s4_9d7be216	"Leshy"	You are in possession of the Scepter of Light. You should collect the last piece. It has chosen you to defeat it's archenemy.	game/story scripts/ch3.rpy	492	"Leshy" "[what]"
ch3_s4_88ed5157	d	We were chosen?	game/story scripts/ch3.rpy	494	d "[what]"
ch3_s4_a433a029	"Leshy"	Yes, you were. Some time ago, a wizardess named Yarlomila turned away from the light. She experimented with death and sacrificed many in search of immortality.	game/story scripts/ch3.rpy	495	"Leshy" "[what]"
ch3_s4_9aedae21	"Leshy"	But all she found was sadness and loneliness. Now she seeks revenge on the world for making her an outcast. She creates undead and uses them to harm the people of Ostoya.	game/story scripts/ch3.rpy	497	"Leshy" "[what]"
ch3_s4_31e5db2d	"Leshy"	Only the Scepter of Light can stop her.	game/story scripts/ch3.rpy	498	"Leshy" "[what]"
ch3_s4_0f9fea76	z	Thank you, Ancient One for setting us on this quest. We will defeat the evil wizardess.	game/story scripts/ch3.rpy	499	z "[what]"
ch3_s4_d0e40f42	b	You can count on us. We are capable warriors.	game/story scripts/ch3.rpy	500	b "[what]"
ch3_s4_31b141d6	a	May your knowledge guide us.	game/story scripts/ch3.rpy	501	a "[what]"
ch3_s4_1523fe20	d	...	game/story scripts/ch3.rpy	502	d "[what]"
ch3_s4_231c5c47		Wait... Leshy said this wizardess is doing those things because she is sad and lonely. Maybe she can be reasoned with. Why is everyone so quick to attack her?	game/story scripts/ch3.rpy	503	"[what]"
ch3_s4_8d22314a	"Leshy"	May the blessings of the forest light your path.	game/story scripts/ch3.rpy	504	"Leshy" "[what]"
ch3_s4_2dc6cdec		We all thank Leshy for their blessing. Then, in the same manner they appeared out of nowhere, between one blink of our eyes and the other, they disappear from sight.	game/story scripts/ch3.rpy	505	"[what]"
